,review_text,review_date,review_title,review_stars,product_category
140,"Für guten Sound auch kabellos und unterwegs war und ist JBL schon immer ein zuverlässiger Partner.Da machen die JBL Tune Flex TWS keine Ausnahme.Der Lieferumfang besteht aus Den Ohrhörern samt Ladecase, einem Ladekabel USB A auf USB C, einer kleinen Box mit drei Paar Silikon-Stöpseln zum Abdichten des Gehörganges und einer Anleitung.Von der Bauart her entsprechen die Ohrhörer den klassischen Geräten, wie sie bei Mobilgeräten der Edelobstschmiede aus Cupertino einst mitgeliefert wurden.Ich bevorzuge diese Bauart, da sie grundsätzlich die Ohren nicht ganz abdichten und man dadurch mehr von der Umgebung mitbekommt.Der Nachteil an dieser Bauart ist, dass diese nicht zwingend für jedes Ohr gemacht ist und dadurch etwas locker sitzen kann. Im Alltag sicherlich zu vernachlässigen, beim Sport allerdings möglicherweise ein Dealbreaker.Trotzdem und das ist das Besondere an diesen Ohrhörern, kann man die bekannten Silikon-Plugs anbringen und erhält so praktisch einen Hybriden, der beide Varianten miteinander vereint.Die Verarbeitung der Geräte und auch des Lade-Case sind sehr gut.Die Ohrhörer sind leicht und bequem im Ohr zu tragen.Die Materialanmutung ist ebenfalls sehr gut.In der Zusätzlichen Box befinden sich insgesamt drei Paar Silikon-Stöpsel (klein, mittel, groß), die anstelle der winzigen Ringe an den Enden der Ohrhörer angebracht werden können.Es ist recht fummelig diese Ringe zu entfernen, um dann die Silikon-Plugs seiner Wahl anzubringen.Die Kopplung mit dem Mobilgerät (hier iOS) funktioniert denkbar einfach.Sind die Ohrhörer aus ihrer Packung befreit und in das Ladecase verfrachtet worden, öffnet man die Bluetooth-Einstellungen des Handy, öffnet das Case, wartet bis JBL Flex TWS in der Liste auftaucht, klickt auf koppeln und das war’s dann auch schon.Es empfiehlt sich zusätzlich die passende JBL-App „JBL Headphone“ zu installieren, um die Geräte entsprechend konfigurieren zu können. Das muss nicht sein, aber eröffnet einem doch deutlich mehr Möglichkeiten der Klangeinstellung und anderer Settings.Bevor wir zum Klang kommen, noch ein Wort zur Technik:Wir haben hier Earbuds mit aktivem Noise-Cancelling (ANC- Active Noise Cancelling) und Touch-Bedienung, die auch konfiguriert werden kann.Das ANC funktioniert, je nachdem, wie man seine Stöpsel zusammenbaut (mit oder ohne Silikon-Plugs) mehr oder weniger gut.Wenn die Ohrhörer locker in den Ohren sitzen, was sich auch angenehm trägt, dann brauche ich keine Geräuschunterdrückung, da die Ohrhörer selbst zu durchlässig sind.Installiere ich jedoch die passenden Silikon-Plugs, wird der Gehörgang recht effektiv abgedichtet und das Noise-Cancelling sorgt für den Rest.Das klappt auch ganz gut, auch wenn ich vom Ergebnis her nicht die Qualität von deutlich teureren Over-Ear-Kopfhörern erwarten darf.Die ANC Stufe kann auch in sechs Schritten angepasst werden, wobei ich persönlich keine allzu großen Unterschiede, je nach Umgebung, ausmachen konnte.Das sogenannte „Pass Through“, also das Öffnen der Mikrofone für die Umgebung, nennt JBL „Ambient Aware“, also „sich seiner Umgebung bewusst sein“.Die für mich bevorzugte Einstellung!Es gibt dann noch die Einstellung „Talk Thru“, also „Durchsprechen“.Hierbei wird die Wiedergabelautstärke stark abgesenkt und die Mikros geöffnet, damit man sich mit seinem Gegenüber unterhalten kann, ohne die Ohrhörer entfernen zu müssen.Auch das klappt sehr gut.Gesteuert bzw. eingestellt wird das Ganze über besagte App.Eine weitere Möglichkeit dies zu steuern, bieten die Ohrhörer durch Touch-Gesten.Auch diese Touch-Gesten können in der App konfiguriert werden.Hier offenbart sich für mich auch schon der erste Schwachpunkt, da ich die Gestensteuerung insgesamt für wenig intuitiv empfinde.Möchte ich die Lautstärke-Regelung auf die Ohrhörer legen, muss ich dafür auf die ANC-Steuerung oder die Player-Kontrolle auf einem der beiden Ohrhörer verzichten.Ich kann demnach nur einen der beiden Ohrhörer z.B. mit der Funktion „Lautstärke“ belegen.Hier tippe ich einmal für „Lauter“ und zweimal für „Leiser“. Das muss allerdings auch korrekt erkannt werden! So macht man eher lauter, als leiser, weil der Doppel-Tipp des Öfteren als zwei einzelne Tipper erkannt wird.Besser wäre hier, dass ich z.B. links lauter und rechts leiser mache (oder umgekehrt).Tippen und Halten aktiviert stets den Sprachassistenten, der mir nicht immer hilft und ich mir auch blöd vorkomme, wenn ich z.B. in Bus oder U-Bahn mich selbst vollquatsche, weil dieser mich ob der lauteren Umgebung nicht einwandfrei versteht.Ich finde es ja nicht unpraktisch, dass ich auf einen Sprach-Assistenten zurückgreifen kann.Im Auto macht das auch Sinn, aber einfache Tipp-Gesten funktionieren einfach schneller und sind dann auch intuitiver zu bedienen.Kommen wir nun aber zum Klang:Dieser ist, JBL-gewohnt, sehr gut!Was aus Ohrhörern dieser Baugröße rausgeholt werden kann, ist wirklich erstaunlich.Es gibt in der App unterschiedliche Equalizer-Profile, welche auch jeweils individuell angepasst werden können.Zudem gibt es noch zwei Basis-Profile: „Offene Ohrstöpsel“ und „Abgedichtete Ohrstöpsel“, also für die Verwendung ohne oder mit den Silikon-Plugs.Für mich persönlich klingt aber die Einstellung „Offene Ohrstöpsel“ auch mit installierten Silikon-Plugs besser als anders herum.Sollte es gelingen einen möglichst linearen Frequenzgang durch EQ-Einstellungen in der App und der Zuspielquelle herzustellen, schwächeln die Ohrhörer natürlich etwas im Bass-Bereich, klingen in den Mitten und Höhen aber recht homogen.Mit den dann richtigen EQ-Einstellungen kann man allerdings ordentlich Druck erzeugen, der auch in höheren Lautstärken Pegelfest und verzerrungsfrei anliegt!Sehr gut und von JBL grundsätzlich auch nicht anders gewohnt!Auch als Headset leistet sich dieses Set keine Schwächen!Die Telefonie funktioniert einwandfrei und gut verständlich in beide Richtungen.In der App kann man über die Einstellung „Voice Aware“ einstellen, wie stark die eigene Stimme beim Telefonieren zu hören sein soll.Auch das funktioniert gut.Was die Ausdauer angeht, sind je nach gewählten ANC-Einstellungen zwischen 6-8 Stunden Dauerbetrieb durchaus realistisch.Das Ladecase bietet Kapazität für weitere 24 Std., wobei 10 Min. Ladung für 2 Std. Musikgenuss reichen sollen.Der Dauertest wird offenlegen, was an diesen Vollmundigen Versprechungen dran ist.Allerdings kann ich schon jetzt sagen, dass die vom Werk aus vorgeladenen Ohrhörer und das Case bisher noch keine Steckdose gesehen haben, und trotzdem schon mehr als zwei Stunden genutzt wurden.Kleiner Kritikpunkt ist, dass das Ladecase nicht induktiv aufgeladen werden kann.Es wird immer noch ein Ladekabel benötig, selbst wenn man entsprechende Möglichkeiten dazu hätte. Andere Hersteller im vergleichbaren Preissegment schaffen das.Immerhin ist ein fortschrittlicher USB C-Anschluss vorhanden.Mein Fazit:Mit den JBL Tune Flex TWS erhält man sehr gute Ohrhörer mit aktivem Noise-Cancelling im klassischen Hänkelchen-Design zu einem fairen Preis.Die Technik ist ausgefeilt, in Verbindung mit der App lassen sich die Geräte umfangreich konfigurieren.Auch die Möglichkeit der Anpassung durch die mitgelieferten Silikon-Plugs, welche die Ohrhörer zu hybriden Ohrstöpseln machen, sollte nicht unerwähnt bleiben!Die Kopplung und zukünftige Inbetriebnahme erfolgt reibungslos und zuverlässigDer Klang überzeugt im Lichte der Bauart auf ganzer Linie, die Touch-Bedienung dagegen könnte für meinen Geschmack etwas intuitiver ausfallen!Hierfür und für die fehlende Möglichkeit der induktiven Aufladung des Ladecases gibt es einen kleinen Abzug.Trotzdem haben mich die JBL Flex überzeugt und werden mein täglicher Begleiter sein.Vier wirklich gute Sterne und eine satte Empfehlung meinerseits!",Reviewed in Germany on 1 November 2022,NULL,4.0 out of 5 stars,electronics
141,"Getestet habe ich diese Kopfhörer mit dem iPad und sie wurden sofort erkannt. Um alle möglichen Einstellungen zu nutzen sollte man die JBL Headphones App installieren. Diese gibt es leider nicht fürs iPad optimiert.Geliefert werden die Kopfhörer, ein sehr kurzes Ladekabel, ein Case, 3 Ersatznupsis und eine Kurzanleitung.Aufgeladen sind die Kopfhörer schnell, da sie bereits vorgeladen ankamen. Zum Laden steckt man sie in das Case. Man hat dann ca 6 Stunden Musikgenuss (mit aktivierter Geräuschunterdrückung mehr) und mir dem Case zusammen, welches auch einen Akku besitzt, ca 32 Stunden.In der App gibt es noch einen Equalizer, mit dem man den Bass zuschalten kann, was man auch machen sollte, denn sonst fehlt dieser definitiv. Die Geräuschunterdrückung ist mäßig, wenn man sie Gumminupsies ab hat. Sind sie drauf, ist sie etwas besser und die Kopfhörer sitzen auch fester.Ansonsten gefällt mir der Klang. Man kann diese Kopfhörer auch sehr laut stellen und der Klang ist immer noch rein und klar.Beim telefonieren kann mich mein Gesprächspartner sehr gut verstehen und ich kann ihn auch sehr gut verstehen. Was etwas stört ist die Bedienung an den Kopfhörern. Jedes mal, wenn man die Kopfhörer einsteckt oder richtet, kommt man da ran. 4 Sterne",Reviewed in Germany on 29 October 2022,NULL,4.0 out of 5 stars,electronics
142,"Wir testen die JBL Tune Flex TWS – wasserdichte, True-Wireless In-Ear-Kopfhörer mit Noise-Cancelling in Schwarz – Mit bis zu 32 h Musikwiedergabe (Schwarz).Als kurzfristiger Ersatz für ein paar defekter Apple Airpods angeschafft überraschen die JBLs auf ganzer Linie. Nicht nur dass der Sound wirklich satt und gut kommt begeistert insbesondere die Sprachqualität bei der Nutzung als Headset.Aber von vorn: Die Kopfhörer sind nicht billig, aber eben doch Klassen günstiger als die Apple Airpods, gegen die sie hier antreten. Die Inbetriebnahme gestaltet sich einfach, das Pairen funktioniert tadellos. Das Ladecase ist mit LEDs ausgestattet, die den Ladezustand auch ohne App anzeigen.Musikhören ist ein Genuss, die Bassbreite ist sicher besser und kräftiger als bei den Airpods. Die Bedienung der Kopfhörer ist intuitiv. Verarbeitet sind die Geräte von JBL tadellos; alles passt und funktioniert hervorragend. Der Sitz in den Ohren ist perfekt. Fest ohne zu drücken.Besonders hervorstechend ist jedoch die Sprachqualität bei der Nutzung als Headset. Defintiv die effektivste Noise-Cancelling Funktion, die mir bisher begegnet ist. Ob im Auto oder gar draußen. Sprache ist immer klar und deutlich. Die Nebengeräusche sind oft nicht einmal wahrnehmbar. Da kommen selbst die Airpods Pro nicht mit.Also: Richtig gute Kopfhörer mit herausragenden Telefonie-Eigenschaften. Jeden Cent wert.",Reviewed in Germany on 10 December 2022,NULL,5.0 out of 5 stars,electronics
143,"Der Versand erfolgte schnell und nachhaltig, d.h. ohne übertriebenes Verpackungsmaterial.  Die Lieferung war auch sehr sicher, denn die Kopfhörer kamen unbeschadet und unbeschädigt bei mir an.Mitgeliefert werden u.a. eine Aufbewahrungsbox, das notwendige Ladekabel, mehrere Aufsätze und die Bedienungsanweisung. Das ist insgesamt sehr kundenfreundlich gemacht.Material und Verarbeitung dieser Kopfhörer sind robust und solide und das spricht für eine lange Produktlebensdauer. Sie sitzen wirklich sehr bequem und ich kann sie sehr lange tragen. Das Design ist ansprechend und funktional.Die Aufladung funktioniert hervorragend. Wirklich überzeugend ist der tolle Klang mit allen Höhen und Tiefen. Der Sound überzeugt mich wirklich und ist sein Geld wert. Bei so viel Qualität stimmt der Preis, so dass ich insgesamt sehr gern 5 zufriedene Sterne gebe.Ich hoffe, meine Bewertung war hilfreich für Sie.",Reviewed in Germany on 6 January 2023,NULL,5.0 out of 5 stars,electronics
144,"Die JBL Tune Flex TWS Ohrhörer kommen zwar in einer kleinen Schachtel, darin ist aber alles einzeln verpackt.Es gibt eine Plastikverpackung, hier findet man die Ohrhörer.Das Kabel ist einzeln verpackt, genauso die kleinen Silikonüberzüge mit Schachtel, das Ladecase und eine ""Anleitung"".Die Anleitung ist eine Kurzanleitung auf Englisch.Ich habe mir zuerst den QR Code gescannt und die App heruntergeladen.Dann musste ich die Hörer koppeln, was nicht auf Anhieb gelang. Obwohl sie verbunden waren, konnte die App sie mehrfach nicht finden.Dann ging es und ich konnte direkt ein Update herunterladen.Aber auch das stoppte, da plötzlich die Verbindung zu den Ohrhörern verloren ging.Das Fummeligste, was ich je gesehen habe, sind aber die Silikonüberzüge.Wenn man diese benutzen möchte, muss man erst den schwarzen, kaum erkennbaren Ring von jedem Ohrhörer fummeln. Erst dann passen die üblichen Silikonstöpsel auf die Ohrhörer.Mit der App gibt es noch einige Möglichkeiten am Ton zu schrauben.Es gibt einen Equalizer mit Voreinstellungen wie Bass, Jazz, Club, Studio. Hier kann man auch eine eigene Programmierung abspeichern.Insgesamt sind die Ohrhörer nicht schlecht, aber von JBL bin ich wirklich sehr viel besseres gewohnt.Um in der Bahn ein bisschen Musik zu hören oder Videos zu schauen reichen sie aus. Aber wer sehr viel Musik hört und das auch laut, wird damit nicht glücklich werden.Die Toneinstellungen weichen insgesamt nicht stark voneinander ab.Auch die Lautstärke könnte lauter sein. Ohne Soundcontrol geht es lauter, aber die hohen Töne hört man schon stark heraus.Für meine Ohren sind die Töne mit Höhen, Tiefen, Bässen nicht wirklich gut ausbalanciert. Da nützt auch die eigenen Equalizereinstellung nichts.Schade.Für mich leider nur gute bis durchschnittliche Kopfhörer.Sound ist nicht satt genug, nicht gut ausbalanciert. Je lauter man stellt, umso mehr hört man es.",Reviewed in Germany on 28 October 2022,NULL,3.0 out of 5 stars,electronics
145,"Für eilige Leser kommt das Fazit zuerstFazitIch habe jetzt schon einige Ear Buds getestet, viele im Budget Bereich, wo es auch ein paar Gute gibt. Wer aber etwas mehr Geld zur Verfügung hat, sollte die JBL kaufen.Hier bekommt man ein stimmiges Gesamtpaket aus Klang und Geräuschunterdrückung, das den Musikgenuss erhöht.5 verdiente Sterne 🤩TestberichtDie JBL Tuneflex Earbuds sind in einer schönen Verpackung und werden mit Anleitung, zusätzlichen Silikon hülsen für den Gehörgang, einem Ladekabel und dem Lade-und Aufbewahrungscase geliefert.Das Case hat ein modernen USB-C-Anschluss.Konfigurieren kann man die Ear Buds mit der App JBL Headphones. Die sollte man sich herunterladen.Sind die Ear Buds dann über die App verknüpft, gibt es auch gleich ein Firmwareupdate. Das ist gut, dauert aber 10min.Man kann über die App auch die Touchfunktionen der Earbuds ändern und einen Equalizer.Ich habe als nächstes die passenden Silikon-Hülsen angebracht, damit mit den Ear Buds die Gehörgänge auch verschlossen sind. So kann ich dann auch gut dass active Noise Cancelling testen.Die Earbuds besitzen eine Sprachausgabe, beim Ändern der Funktionen. Diese lässt sich über die App auch auf Deutsch umstellen. Die Touchfelder sind mit dem Finger gut erreichbar und reagieren schnell.Kommen wir aber zunächst zum Klang. Der Klang ist hervorragend. Es  ist jetzt egal ob man Jazz, klassische Musik oder Rockmusik hört, auch ohne Equalizer kommen die Töne klar über die Ear Buds. Höhen, Mitten und Bässe sind gleichwertig vorhanden.Will man bestimmte Tonbereiche anders haben, dann verwendet man am besten den Equalizer der JBL App.Die Geräuschunterdrückung ist ebenfalls überraschend gut für in ear Kopfhörer. Sie kommt natürlich nicht an die eines Sony XM4 Kopfhörers heran, der die Ohren umschließt. Dennoch bin ich begeistert.",Reviewed in Germany on 29 October 2022,NULL,5.0 out of 5 stars,electronics
146,"Ich habe schon mehrere verschiedene Bluetooth Kopfhörer ausprobiert unter anderem sind meine Standart mäßig die Samsung Galaxy Buds +, mit denen ich auch zufrieden bin aber ich benötige noch ein weiteres Paar vorallem nutze ich diese auch zum telefonieren und hier funktioniert das Mikrofon gut, Talk Thru funktioniert auch einwandfrei.Die erst Kopplung war unkompliziert und schnell erledigt, zusätzlich (aber nicht unbedingt notwendig) habe ich mir noch die JBL Headphones App im Play Störe heruntergeladen um erweiterte Einstellungen an meinen Kopfhörern vorzunehmen (siehe Fotos).Es können verschiedene Gesten eingestellt und verändert werden.Sprachsteuerung über Google Assistent ist auch möglich aber nichts was ich viel benutzen werde weil dies nicht flüssig genug funktioniert.Schade empfinde ich zb das man nicht in die App kommt während man im Telefonat ist, wenn ich die Geräusch Unterdrückung zb verändern oder Talk Thru einschalten möchte muss ich dafür auflegen.Der Sitz im Ohr der Kopfhörer ist auf den Standart Stöpseln in Ordnung, diese sitzen locker sodass man diese nicht im Ohr bemerkt, fallen aber auch nicht raus. Also perfekt.Im Lieferumfang sind noch weitere Stöpsel enthalten mit diesen halten die Kopfhörer allerdings nicht in meinem Ohr und fallen raus.Der Klang insgesamt ist sehr gut.Klar aber auch ausgewogen mit Bass.Man kann sehr gut Musik hören aber auch telefonieren oder ein Video anschauen, alles top.Die Bluetooth Verbindung zu meinem Handy stellt sich sofort automatisch her sobald ich diese aus Ihrem Ladecase heraus nehme, bis ich die Kopfhörer im Ohr habe sind diese schon mit meinem Handy verbunden. S sollte es sein.Mein Fazit über die JBL TUNE FLEX ist eigentlich durchaus positiv, für den Preis erhaltet ihr zuverlässige top Kopfhörer.",Reviewed in Germany on 28 October 2022,NULL,5.0 out of 5 stars,electronics
147,"Die JBL Tune Flex TWS – wasserdichte, True-Wireless In-Ear-Kopfhörer mit Noise-Cancelling sind ordentlich verarbeitet und haben insgesamt eine gute Qualität. Im Lieferumfang enthalten sind die Kopfhörer, Ohrstöpsel in 3 Größen, Ladekabel, Ladecase und eine Beschreibung.Vor dem ersten Benutzen müssen die In-Ear-Kopfhörer in dem Lade Case vollständig aufgeladen werden. Das Lade Case dient gleichzeitig auch als Aufbewahrungsbox.Die Koppelung per Bluetooth mit meinem Android Handy funktionierte schnell und ohne Probleme. Wer es mag, kann auch die eigene App von JBL nutzen, die sehr viele individuelle Einstellungen anbietet.Die In Ears sitzen recht gut und schließen gut ab. Der Tragekomfort ist angenehm und auch nach längerem Tragen sitzen die In Ears noch gut fest ohne das man ein Druckgefühl verspürt.Die Wiedergabe der ersten Musiktitel haben mich vom Klangbild optimal überzeugt und treffen all meine Erwartungen die ich an die JBL Tune Flex TWS In Ear Kopfhörer hatte. Insgesamt finde ich das Klangbild ausgewogen, nicht zu basslastig, die Höhen und Tiefen gut wahrnehmbar. Das Noice-Cancelling erfüllt ebenfalls meine Erwartungen und ist im Vergleich zu meinen bisherigen In Ears bei weitem besser.Insgesamt finde ich die JBL Tune Flex TWS In Ear Kopfhörer mit Noise-Cancelling sehr ordentlich konzipiert. Das Tragegefühl ist optimal, die in Ears sitzen sehr gut. Das Klangbild ist ausgewogen, die Sprachqualität klar und deutlich. Aufgrund der guten Eigenschaften kann ich die In JBL Tune Flex TWS In Ear Kopfhörer mit Noise-Cancelling Ear Kopfhörer bestens weiterempfehlen.",Reviewed in Germany on 6 November 2022,NULL,5.0 out of 5 stars,electronics
148,"Getestet wird hier :Tune Flex TWS-True-Wireless In-Ear-Kopfhörer mit Noise-Canceling von JBLDiese Bluetooth Kopfhörer werden in einer Karton Umverpackung geliefert,welche eine Ladebox inclusive Ladekabel ,Anleitung und Ersatz Ohrpolster enthält.Diese Kopfhörer sind sehr angenehm im Gewichtund passen durch die mitgelieferten Ohrpolster ,da anpassbar zu fast jeden Ohren.Das Pairing erfolgt über das Bluetooth Menü des Smartphones .Zur besseren Abstimmung der Kopfhörer empfiehlt es sich , die Appaus dem jeweiligen App Store herunter zu laden und zu installieren.Hier kann den Sound an die eigenen Wünsche und Gegebenheiten anpassen.Das Noise Canceling maskiert gut Außen Geräusche welche jedoch weiterhin je nachderen Frequenz wahrnehmbar sind.Eine Eigenart hat dieser JBL Kopfhörer , er übernimmt automatisch bei Android Handys denGoogle Nutzer Name als Benennung der Kopfhörer.Wir haben die bereits teil geladenen Ohrhörer gleich mit Telefonatenund beim Musikhören getestet.Die Sprachübertragung war beim ""Gegenüber"" frei von Störgeräuschen.Die Musik Wiedergabe ist sowohl im Bass wie auch im Höhenbereich sehr gut.Da Laden funktioniert in dem man die Ohrhörer wieder in die Box stecktdas Kabel ansteckt und dann an ein NICHT im Lieferumfang befindliches USB Ladegerät ansteckt.Der Preis von 95 Euro zum Testzeitpunkt ist für definitiv gerechtfertigtFazit : Hier erhält man einen hochwertigen In Ear Kopfhörer zu einem gerechtfertigten Preis",Reviewed in Germany on 28 October 2022,NULL,5.0 out of 5 stars,electronics
149,"Die JBL Tune Flex TWS Bluetooth Kopfhörer wird schnell und sicher in einer kleinen Verpackung mit allen Infos Darin sind die Kopfhörer, ein Case mit Ladefunktion, ein Ladekabel, verschiedene Aufsätze und eine Anleitung geliefert.Die Verarbeitung ist Spitze und in Schwarz sehen sie richtig edel aus. Das Ladecase funktioniert prima, ist kompakt und super handlich.Der Sound ist schon gut, insbesondere beim Bass spürt man den Unterschied zu Billiggeräten. Beim Stereo-Test wurde mir fast schwindelig. Anfangs war die Lautstärke eher mau, möglicherweise hat ein zwischenzeitlich durchgeführter Firmware-Update dies korrigiert.Insgesamt Alles in allem sehr guter Sound, kompakt und super handlich. Klare Kaufempfehlung von mir..",Reviewed in Germany on 2 December 2022,NULL,5.0 out of 5 stars,electronics
